year,plot,treatment,species,cover
2009,11_3,F,KAPA,1.3
2009,19_1,F,MAPIP,1.5
2009,19_2,F,MAPIP,0.1
2009,19_3,F,MAPIP,1.25
2009,19_4,F,MAPIP,6.5
2009,19_4,F,KAPA,0.75
2009,6_1,F,PLJA,7.65
2009,1_4,F,SPFL2,5.25
2009,4_1,F,SPFL2,5.1
2009,4_2,F,SPFL2,1.75
2009,14_1,F,PLJA,3.35
2009,10_1,F,MAPIP,0.35
2009,14_3,F,PLJA,6.15
2009,10_1,F,SPFL2,0.5
2009,10_2,F,SPFL2,6.25
2009,10_4,F,SPFL2,5.75
2009,11_1,F,SPFL2,1.75
2009,11_2,F,SPFL2,1.1
2009,1_4,F,SOEL,0.35
2009,6_4,F,SPFL2,1.5
2009,8_3,F,SPFL2,1.5
2009,8_4,F,SPFL2,2.25
2009,1_4,F,MAPIP,0.01
2009,11_4,F,SOEL,0.5
2009,6_1,F,SOEL,0.26
2009,6_2,F,SOEL,1.5
2009,6_3,F,SOEL,3
2009,6_4,F,SOEL,4
2009,11_1,F,BOER4,1.75
2009,11_2,F,BOER4,7.1
2009,10_2,F,MAPIP,4
2009,10_3,F,MAPIP,2.25
2009,11_1,F,MAPIP,3.8
2009,11_3,F,MAPIP,0.5
2009,11_4,F,MAPIP,0.75
2009,8_1,F,MAPIP,1.5
2009,17_1,F,PLJA,17.4
2009,8_4,F,MAPIP,5.5
2009,14_1,F,BOGR2,3.25
2009,1_2,F,BOGR2,19.35
2009,11_1,F,GUSA2,1
2009,10_4,F,HYFIC,0.75
2009,11_1,F,HYFIC,0.25
2009,11_3,F,HYFIC,0.5
2009,8_4,F,HYFIC,0.75
2009,14_4,F,BOGR2,3.1
2009,11_4,F,KAPA,0.25
2009,17_4,F,BOGR2,3.5
2009,11_4,F,BOER4,5.9
2009,4_3,F,SPCR,4.25
2009,4_4,F,SPCR,1
2009,16_4,F,SPCR,2
2009,11_1,F,MUAR2,0.5
2009,19_4,F,SPCR,1
2009,4_4,F,CHSES,0.01
2009,10_4,F,CHSES,0.35
2009,4_3,F,PLJA,12
2009,4_3,F,BOGR2,5.25
2009,4_4,F,BOGR2,7.5
2009,1_4,F,PLJA,10.5
2009,6_2,F,CRCR3,0.01
2009,6_2,F,PLJA,6.9
2009,19_2,F,SPFL2,2.25
2009,10_2,F,CHSES,0.11
2009,19_2,F,GUSA2,0.75
2009,11_1,F,CHSES,0.1
2009,11_3,F,CHSES,0.75
2009,6_4,F,CHSES,0.01
2009,19_2,F,CHSES,0.01
2009,14_4,F,PLJA,3.4
2009,8_1,F,CRCR3,0.01
2009,10_2,F,TILA2,2.5
2009,1_4,F,BOGR2,0.25
2009,10_3,F,TILA2,0.1
2009,10_4,F,TILA2,1.25
2009,19_4,F,SPCO4,2
2009,6_4,F,BOGR2,1.35
2009,6_4,F,PLJA,6.5
2009,1_2,F,PLJA,2.5
2009,4_4,F,CRCR3,0.01
2009,8_3,F,TILA2,1.35
2009,11_1,F,TILA2,0.75
2009,11_3,F,TILA2,1.5
2009,11_3,F,GUSA2,7
2009,8_3,F,GUSA2,13.1
2009,17_2,F,SPCR,4
2009,6_3,F,PLJA,9.75
2009,11_2,F,TILA2,0.35
2009,8_1,F,TILA2,6
2009,8_2,F,PLJA,2
2009,4_2,F,CRCR3,0.01
2009,4_3,F,CRCR3,0.01
2009,19_1,F,SPFL2,0.75
2009,11_4,F,CHER2,0.9
2009,11_1,F,SPPO6,0.25
2009,8_2,F,TILA2,6.7
2009,11_2,F,EUEX4,0.1
2009,1_3,F,PLJA,2.35
2009,6_1,F,SPFL2,0.5
2009,6_1,F,CHSES,0.01
2009,4_2,F,SPPO6,0.5
2009,11_4,F,TILA2,2
2009,11_2,F,SPPO6,0.25
2009,1_1,F,PLPA2,0.01
2009,4_1,F,CRCR3,0.01
2009,1_1,F,CHSES,0.01
2009,8_1,F,PLJA,6
2009,4_2,F,CHSES,0.01
2009,11_4,F,CHSES,0.01
2009,1_4,F,CRCR3,0.01
2009,1_3,F,CRCR3,0.01
2009,1_1,F,CRCR3,0.01
2009,1_2,F,CRCR3,0.01
2010,7_4,C,PLJA,37.5
2010,5_3,C,BOER4,3.25
2010,5_1,C,PLJA,25.05
2010,7_1,C,BOGR2,4.5
2010,5_4,C,BOER4,20
2010,5_1,C,BOER4,3.3
2010,7_2,C,SPCR,1.5
2010,13_4,C,SOEL,1.1
2010,18_3,C,PLJA,4.85
2010,12_4,C,MAPIP,2.85
2010,7_1,C,SPCR,10
2010,9_4,C,MAPIP,10
2010,7_3,C,PLJA,47.5
2010,2_4,C,BOER4,0.9
2010,12_3,C,MAPIP,4.75
2010,12_2,C,GUSA2,0.5
2010,5_3,C,PLJA,19.5
2010,3_3,C,BOER4,1
2010,5_4,C,BOGR2,1
2010,9_1,C,MAPIP,12.6
2010,20_1,C,MUAR2,0.75
2010,12_2,C,BOER4,20.4
2010,5_2,C,BOGR2,13.75
2010,12_1,C,YUGL,0.75
2010,7_1,C,BOER4,6.85
2010,15_1,C,PLJA,20.4
2010,12_3,C,BOER4,7.5
2010,9_4,C,BOER4,8
2010,7_4,C,BOER4,3
2010,2_1,C,BOER4,0.1
2010,9_1,C,ZIGR,0.5
2010,13_3,C,SCBR2,2.51
2010,18_1,C,MAPIP,9
2010,15_2,C,PLJA,10.9
2010,5_2,C,PLJA,11.85
2010,9_3,C,HODR,0.5
2010,5_3,C,BOGR2,1.5
2010,9_3,C,MAPIP,3
2010,20_3,C,HODR,0.01
2010,3_2,C,BOGR2,15.65
2010,20_1,C,MAPIP,7
2010,2_4,C,SPCR,2
2010,20_1,C,GUSA2,5.05
2010,7_2,C,BOER4,3.5
2010,2_3,C,BOGR2,16
2010,18_1,C,PLJA,8.9
2010,9_2,C,GUSA2,5
2010,20_1,C,BOER4,4.5
2010,20_3,C,GUSA2,1
2010,20_1,C,HODR,0.5
2010,13_4,C,BOGR2,2.85
2010,20_3,C,BOER4,8.36
2010,18_2,C,BOGR2,3.85
2010,9_2,C,MAPIP,0.5
2010,5_4,C,PLJA,23.75
2010,18_4,C,MAPIP,7.5
2010,20_2,C,GUSA2,2.5
2010,13_1,C,PLJA,5.25
2010,12_4,C,BOER4,6.11
2010,18_3,C,MAPIP,4.5
2010,18_2,C,BOER4,0.5
2010,20_4,C,MAPIP,9.6
2010,13_1,C,BOGR2,7
2010,12_2,C,MAPIP,0.6
2010,20_4,C,KAPA,0.01
2010,2_2,C,BOGR2,16.15
2010,12_4,C,DIWI2,0.25
2010,12_4,C,SPHA,0.01
2010,2_4,C,BOGR2,13.5
2010,12_1,C,MAPIP,1.1
2010,12_4,C,KAPA,0.01
2010,2_1,C,BOGR2,9.75
2010,15_3,C,PLJA,13.95
2010,2_2,C,SPCR,1.5
2010,3_4,C,PLJA,13.85
2010,20_2,C,MUAR2,3
2010,13_2,C,SCBR2,5.41
2010,20_2,C,SPFL2,2.5
2010,20_4,C,BOGR2,3.5
2010,7_1,C,PLJA,3.75
2010,9_3,C,BOER4,7.65
2010,3_2,C,PLJA,6.25
2010,9_2,C,ZIGR,0.85
2010,18_4,C,PLJA,11.1
2010,3_1,C,BOGR2,7.5
2010,13_3,C,SOEL,0.3
2010,12_3,C,HODR,0.31
2010,12_4,C,HODR,0.01
2010,15_1,C,ARPU9,1
2010,20_1,C,SPFL2,16.8
2010,9_1,C,BOER4,4.4
2010,7_1,C,MAPIP,2.5
2010,7_2,C,PLJA,15
2010,5_1,C,BOGR2,9.5
2010,20_3,C,MAPIP,16.5
2010,13_2,C,BOGR2,1.5
2010,20_4,C,BOER4,5.01
2010,20_3,C,TILA2,0.06
2010,18_2,C,SPCO4,12.5
2010,9_2,C,BOER4,11
2010,12_3,C,ARPU9,4
2010,20_2,C,MAPIP,33.75
2010,3_3,C,PLJA,5.35
2010,12_1,C,BOER4,14.65
2010,9_3,C,SPCR,0.1
2010,18_3,C,SPCO4,4
2010,3_1,C,PLJA,8.25
2010,3_4,C,BOGR2,12.6
2010,12_2,C,SOEL,0.1
2010,13_2,C,SOEL,1.31
2010,13_4,C,PLJA,14.4
2010,9_2,C,SPCR,0.25
2010,12_1,C,CHER2,10.25
2010,15_2,C,SATR12,1
2010,12_2,C,ARPU9,5.5
2010,13_3,C,PLJA,5.4
2010,20_2,C,BOER4,3.6
2010,2_3,C,BAMU,0.75
2010,9_4,C,MELE2,4.75
2010,12_1,C,ARPU9,6.25
2010,13_2,C,PLJA,8.25
2010,13_4,C,SCBR2,3.75
2010,13_1,C,SCBR2,0.55
2010,18_2,C,MAPIP,4
2010,15_1,C,MUAR2,1
2010,20_4,C,EPTO,5
2010,12_3,C,MELE2,4
2010,15_4,C,PLJA,15.6
2010,3_3,C,BOGR2,6.25
2010,9_2,C,ASNU4,0.01
2010,12_3,C,SOEL,0.15
2010,12_4,C,SOEL,0.25
2010,15_4,C,SPCR,4
2010,12_2,C,MELE2,3.75
2010,15_4,C,SCBR2,0.1
2010,9_3,C,ZIGR,0.26
2010,12_4,C,LOPL2,0.01
2010,9_2,C,MELE2,6.5
2010,12_3,C,EPTO,1
2010,20_4,C,TILA2,0.05
2010,12_2,C,EPTO,14
2010,20_4,C,SPCO4,1.5
2010,20_3,C,EPTO,3
2010,9_4,C,SPCO4,2
2010,13_2,C,SPCR,1
2010,15_2,C,SCBR2,1.8
2010,12_1,C,MELE2,0.75
2010,18_4,C,SCBR2,0.26
2010,9_3,C,SPCO4,0.5
2010,19_3,F,BOER4,1.25
2010,14_4,F,PLJA,28.3
2010,4_2,F,PLJA,15.25
2010,11_1,F,GUSA2,3.5
2010,10_3,F,MAPIP,10
2010,10_2,F,MAPIP,13.5
2010,19_2,F,BOGR2,1.75
2010,19_1,F,BOER4,3
2010,10_3,F,BOER4,15.66
2010,17_2,F,PLJA,49.25
2010,11_2,F,SOEL,0.25
2010,19_3,F,MAPIP,8.5
2010,16_1,F,PLJA,18.35
2010,10_3,F,KAPA,0.05
2010,6_1,F,BOER4,1.5
2010,10_1,F,BOER4,24.71
2010,6_4,F,PLJA,33.5
2010,6_3,F,PLJA,21.25
2010,4_4,F,BOGR2,12
2010,19_4,F,BOER4,2.8
2010,6_4,F,SOEL,1.5
2010,11_4,F,MAPIP,2
2010,6_1,F,BOGR2,7.25
2010,8_2,F,BOGR2,8
2010,4_1,F,PLJA,2.6
2010,19_4,F,MAPIP,23.01
2010,14_1,F,PLJA,21.65
2010,6_3,F,SOEL,1.5
2010,17_4,F,BOGR2,9
2010,6_2,F,BOGR2,14
2010,6_3,F,BOER4,2.25
2010,10_4,F,KAPA,0.05
2010,10_3,F,HODR,0.25
2010,11_3,F,MAPIP,3
2010,11_1,F,MAPIP,9.75
2010,19_2,F,BOER4,0.5
2010,11_4,F,BOER4,9.86
2010,6_3,F,SPCR,2
2010,16_2,F,PLJA,11.25
2010,19_1,F,HODR,0.05
2010,4_3,F,PLJA,8.75
2010,16_3,F,PLJA,2.35
2010,6_2,F,SOEL,1.5
2010,10_2,F,BOER4,2.77
2010,4_2,F,SPPO6,1
2010,10_1,F,MAPIP,1.5
2010,10_2,F,SPFL2,13.5
2010,11_3,F,GUSA2,16
2010,10_4,F,BOER4,5.16
2010,8_1,F,HODR,0.01
2010,8_1,F,BOGR2,3.75
2010,8_4,F,BOER4,3
2010,8_3,F,BOGR2,1
2010,8_2,F,PLJA,1.6
2010,8_1,F,BOER4,2.75
2010,8_3,F,PLJA,5
2010,17_3,F,PLJA,40.85
2010,10_3,F,LOPL2,0.01
2010,8_3,F,GUSA2,18
2010,4_1,F,ECIN2,6
2010,11_2,F,SPPO6,0.75
2010,11_1,F,SPPO6,0.5
2010,6_4,F,SPCR,5
2010,19_2,F,GUSA2,17
2010,6_4,F,SATR12,1
2010,6_4,F,BOGR2,1.5
2010,1_4,F,PLJA,9.1
2010,11_2,F,MEMU3,1
2010,6_1,F,SOEL,0.25
2010,16_3,F,BOGR2,26.75
2010,8_4,F,MAPIP,15
2010,1_3,F,SPCR,1.01
2010,6_2,F,PLJA,22.75
2010,16_4,F,PLJA,26.6
2010,17_1,F,MUAR2,0.5
2010,1_1,F,BOGR2,27.25
2010,11_4,F,GUSA2,6
2010,19_1,F,GUSA2,4
2010,10_4,F,SPFL2,10
2010,16_2,F,BOGR2,28.25
2010,17_1,F,PLJA,45
2010,6_1,F,PLJA,29.75
2010,4_1,F,SPCR,7
2010,8_1,F,PLJA,7.75
2010,8_3,F,BOER4,1.5
2010,4_3,F,SPCR,3
2010,14_3,F,PLJA,17.05
2010,10_4,F,SPPO6,0.01
2010,19_1,F,MUAR2,3
2010,6_1,F,SATR12,10.5
2010,11_2,F,MELE2,0.5
2010,11_1,F,MELE2,9.35
2010,10_4,F,HODR,0.05
2010,10_1,F,SPFL2,3.5
2010,10_3,F,SPFL2,1.25
2010,8_2,F,SPCR,3
2010,14_2,F,PLJA,27.9
2010,19_1,F,ARPU9,1.5
2010,4_1,F,BOGR2,27.5
2010,4_2,F,BOGR2,14.5
2010,10_2,F,ASNU4,0.01
2010,1_4,F,SPFL2,3.5
2010,10_3,F,SPPO6,0.01
2010,19_3,F,PSTAT,7.5
2010,1_3,F,PLJA,5.5
2010,11_3,F,TILA2,0.01
2010,14_4,F,BOGR2,5
2010,8_3,F,MAPIP,9.25
2010,11_3,F,SATR12,1
2010,11_2,F,BOER4,25.81
2010,10_2,F,POJA5,0.1
2010,19_3,F,ARPU9,0.05
2010,10_1,F,CHLA10,0.5
2010,19_4,F,SPCO4,5.5
2010,11_3,F,BOER4,3.91
2010,8_3,F,SPCO4,3
2010,19_2,F,PSTAT,4.5
2010,11_4,F,TILA2,0.01
2010,11_1,F,ARPU9,4
2010,1_3,F,BOGR2,16
2010,19_4,F,PLJA,3.6
2010,10_3,F,CHLA10,0.01
2010,19_3,F,SPCO4,6
2010,14_1,F,BOGR2,13
2010,4_3,F,BOGR2,4.5
2010,8_4,F,SPCO4,5.25
2010,19_4,F,PSTAT,9
2010,1_2,F,BOGR2,24.75
2010,10_1,F,POJA5,0.06
2010,10_1,F,TILA2,0.05
2010,11_4,F,CHER2,3
2010,10_4,F,CHLA10,0.01
2010,6_1,F,SPFL2,2
2010,16_4,F,SPCR,3
2010,8_2,F,MAPIP,20
2010,11_1,F,SPCR,3.5
2010,4_4,F,PLJA,21.35
2010,17_4,F,PLJA,57.1
2010,4_2,F,SPCR,0.5
2010,19_4,F,SCBR2,0.35
2010,1_2,F,PLJA,3
2010,8_1,F,TILA2,0.01
2010,8_4,F,MELE2,1.5
2010,11_1,F,BOER4,4.3
2010,19_2,F,SPCO4,3.5
2010,8_3,F,MELE2,1.5
2010,11_4,F,SPCR,3
2010,19_1,F,SPCO4,1.5
2010,11_2,F,TILA2,0.01
2010,10_3,F,TILA2,0.06
2010,11_2,F,SPCO4,2
2010,8_1,F,MAPIP,8.25
2010,10_4,F,TILA2,0.01
2010,11_3,F,SPCO4,10.5
2010,10_1,F,SPCO4,6
2011,7_3,C,EUEX4,0.35
2011,7_1,C,EUEX4,0.35
2011,5_4,C,BOGR2,3
2011,9_1,C,BOER4,3.75
2011,15_3,C,KAPA,0.25
2011,18_3,C,KAPA,0.85
2011,7_3,C,PLJA,0.75
2011,18_4,C,SCBR2,0.1
2011,15_3,C,SCBR2,0.1
2011,2_1,C,KAPA,2.75
2011,20_4,C,EPTO,5
2011,15_1,C,PLJA,0.25
2011,12_3,C,EPTO,2.25
2011,13_3,C,KAPA,0.7
2011,15_2,C,SCBR2,1
2011,20_1,C,EUEX4,0.1
2011,2_3,C,KAPA,3
2011,13_4,C,KAPA,0.25
2011,7_2,C,PLJA,1.25
2011,15_2,C,KAPA,0.25
2011,9_2,C,MUAR2,0.4
2011,13_3,C,EUEX4,0.05
2011,20_3,C,KRLA2,0.25
2011,12_1,C,BOER4,6
2011,13_2,C,KAPA,1.15
2011,15_4,C,KAPA,1.25
2011,3_1,C,BOGR2,3
2011,7_4,C,PLJA,0.25
2011,2_4,C,EUEX4,0.5
2011,15_4,C,EUEX4,0.5
2011,20_4,C,BOER4,0.8
2011,13_4,C,SCBR2,0.15
2011,18_2,C,KAPA,0.75
2011,12_2,C,EPTO,21
2011,15_1,C,KAPA,0.25
2011,7_4,C,BOGR2,0.25
2011,13_2,C,SCBR2,0.3
2011,13_3,C,SCBR2,0.05
2011,5_1,C,BOGR2,1.75
2011,9_3,C,BOER4,5.3
2011,13_4,C,EUEX4,0.3
2011,15_4,C,BOGR2,1.25
2011,9_2,C,KAPA,0.3
2011,5_2,C,BOGR2,1.5
2011,9_2,C,BOER4,6.65
2011,20_4,C,TILA2,0.05
2011,20_1,C,SPCR,0.25
2011,3_4,C,BOGR2,1.5
2011,18_2,C,PLJA,0.25
2011,2_2,C,KAPA,1.5
2011,20_3,C,KAPA,0.45
2011,13_4,C,PLJA,0.7
2011,3_2,C,BOGR2,6.75
2011,9_2,C,EUEX4,0.05
2011,13_1,C,SCBR2,0.05
2011,3_1,C,TILA2,0.85
2011,18_1,C,KAPA,0.5
2011,9_4,C,KAPA,1.6
2011,15_1,C,EUEX4,0.1
2011,7_1,C,BOGR2,1.5
2011,3_3,C,BOGR2,1.5
2011,7_2,C,BOER4,1.75
2011,9_1,C,KAPA,0.6
2011,5_1,C,TILA2,1.5
2011,7_1,C,TILA2,0.3
2011,12_1,C,KAPA,0.2
2011,20_1,C,TILA2,0.05
2011,15_4,C,PLJA,0.35
2011,20_3,C,TILA2,0.05
2011,7_2,C,BOGR2,1
2011,9_4,C,CHSES,0.05
2011,2_4,C,BOGR2,0.25
2011,20_3,C,BOER4,0.1
2011,5_3,C,BOER4,3.5
2011,12_3,C,KAPA,0.5
2011,18_1,C,PLJA,0.25
2011,12_4,C,MUAR2,0.5
2011,15_2,C,PLJA,0.75
2011,15_3,C,PLJA,0.25
2011,7_3,C,KAPA,1.85
2011,7_1,C,BOER4,2.75
2011,3_2,C,TILA2,0.1
2011,20_4,C,BOBA2,0.06
2011,7_3,C,TILA2,0.1
2011,12_2,C,EUEX4,0.05
2011,5_3,C,KAPA,3.5
2011,20_2,C,TILA2,0.05
2011,12_2,C,BOER4,12.5
2011,13_1,C,KAPA,0.4
2011,20_2,C,KAPA,0.6
2011,2_4,C,BOER4,0.25
2011,20_1,C,BOER4,0.05
2011,13_3,C,PLJA,0.35
2011,13_2,C,SOEL,0.1
2011,13_4,C,SOEL,0.05
2011,3_1,C,KAPA,0.75
2011,18_3,C,PLJA,0.25
2011,18_4,C,PLJA,0.75
2011,18_2,C,TILA2,0.1
2011,13_3,C,TILA2,0.1
2011,2_1,C,TILA2,0.1
2011,5_4,C,KAPA,1.5
2011,20_1,C,CHSES,0.05
2011,20_2,C,CHSES,0.05
2011,20_4,C,CHSES,0.05
2011,2_4,C,KAPA,2.5
2011,12_4,C,KAPA,0.35
2011,12_3,C,BOER4,9.25
2011,2_3,C,BOGR2,1.5
2011,20_4,C,KAPA,0.7
2011,5_4,C,BOER4,4.5
2011,3_3,C,KAPA,1.75
2011,7_4,C,BOER4,1.5
2011,5_1,C,KAPA,1.5
2011,9_3,C,KAPA,0.1
2011,12_2,C,KAPA,0.15
2011,13_1,C,PLJA,0.1
2011,13_2,C,PLJA,1.4
2011,20_2,C,BOBA2,0.06
2011,7_1,C,KAPA,1.25
2011,20_3,C,BOBA2,0.06
2011,5_2,C,KAPA,1.5
2011,2_2,C,BOGR2,8.25
2011,9_1,C,TILA2,0.45
2011,12_1,C,TILA2,0.05
2011,2_1,C,BOGR2,1.75
2011,20_1,C,KAPA,0.1
2011,3_2,C,KAPA,0.25
2011,9_2,C,TILA2,0.1
2011,13_4,C,BOGR2,0.1
2011,9_4,C,TILA2,0.05
2011,13_1,C,BOGR2,2.35
2011,9_3,C,TILA2,0.05
2011,9_4,C,BOER4,4.75
2011,16_1,F,KAPA,0.15
2011,11_3,F,BOER4,5.25
2011,6_2,F,KAPA,7.95
2011,8_4,F,KAPA,4.1
2011,6_3,F,KAPA,3.25
2011,16_1,F,EUEX4,0.15
2011,6_2,F,BOGR2,10.1
2011,6_1,F,BOGR2,4
2011,6_4,F,KAPA,3.5
2011,10_4,F,KAPA,1.8
2011,8_1,F,BOER4,1
2011,10_3,F,KAPA,3.35
2011,10_2,F,BOER4,1.6
2011,10_3,F,BOER4,5.7
2011,6_1,F,SPCR,0.5
2011,14_1,F,BOGR2,1.5
2011,19_1,F,MUAR2,0.25
2011,11_4,F,BOER4,3
2011,8_4,F,BOER4,4.5
2011,11_2,F,BOER4,16.6
2011,4_2,F,KAPA,3.65
2011,14_4,F,SPCR,1
2011,19_2,F,SPCR,0.5
2011,19_2,F,KAPA,4.25
2011,4_4,F,BOGR2,2.1
2011,6_1,F,TILA2,0.5
2011,14_4,F,KAPA,0.75
2011,11_1,F,BOER4,2
2011,16_2,F,KAPA,0.05
2011,4_1,F,ECIN2,6
2011,8_1,F,KAPA,4
2011,11_2,F,KAPA,0.75
2011,4_3,F,KAPA,3.6
2011,11_1,F,KAPA,4.25
2011,1_3,F,KAPA,4.9
2011,8_3,F,BOER4,0.25
2011,6_1,F,KAPA,6.25
2011,16_3,F,BOGR2,0.85
2011,16_3,F,KAPA,0.05
2011,16_3,F,EUEX4,0.05
2011,11_1,F,BOGR2,3.5
2011,14_3,F,BOGR2,1.5
2011,14_4,F,BOGR2,1.5
2011,6_4,F,EUEX4,0.05
2011,16_4,F,EUEX4,0.15
2011,16_2,F,BOGR2,0.25
2011,14_3,F,KAPA,0.25
2011,1_1,F,BOGR2,1.95
2011,19_1,F,KAPA,1.35
2011,6_3,F,PLJA,0.15
2011,6_4,F,PLJA,0.05
2011,8_1,F,PLJA,1.25
2011,19_1,F,BOER4,0.25
2011,6_3,F,SOEL,0.1
2011,6_4,F,SOEL,0.1
2011,19_3,F,KAPA,0.25
2011,6_4,F,TILA2,0.35
2011,1_2,F,KAPA,0.45
2011,14_2,F,PLJA,0.75
2011,8_2,F,KAPA,6.75
2011,8_2,F,BOGR2,3.5
2011,8_3,F,KAPA,1.75
2011,8_4,F,TILA2,0.4
2011,10_1,F,BOER4,4.35
2011,10_2,F,KAPA,1.55
2011,1_1,F,KAPA,0.85
2011,19_4,F,KAPA,2.35
2011,6_2,F,SOEL,0.1
2011,11_3,F,SPCO4,4
2011,19_2,F,BOGR2,2
2011,4_1,F,BOGR2,4.3
2011,11_3,F,KAPA,1.35
2011,1_4,F,KAPA,2.9
2011,16_2,F,EUEX4,0.1
2011,17_1,F,EUEX4,0.05
2011,17_4,F,EUEX4,0.05
2011,19_4,F,BOBA2,0.85
2011,1_2,F,BOGR2,1.55
2011,1_3,F,BOGR2,2.9
2011,10_1,F,BOGR2,4
2011,6_2,F,PLJA,0.1
2011,10_2,F,TILA2,0.1
2011,10_4,F,TILA2,0.05
2011,11_1,F,TILA2,1.1
2011,10_4,F,BOER4,2.5
2011,19_1,F,TILA2,0.1
2011,19_4,F,TILA2,0.35
2011,4_2,F,BOGR2,2.25
2011,14_2,F,KAPA,0.75
2011,1_4,F,PLJA,0.25
2011,14_1,F,PLJA,2.75
2011,6_4,F,BOGR2,0.45
2011,10_1,F,KAPA,3.5
2011,17_1,F,KAPA,0.35
2011,4_3,F,EUEX4,0.05
2011,6_1,F,EUEX4,0.3
2011,17_3,F,PLJA,0.1
2011,17_4,F,PLJA,0.1
2011,8_2,F,PLJA,1.75
2011,19_4,F,SPCO4,0.5
2011,10_3,F,TILA2,0.05
2011,17_2,F,CHSES,0.05
2011,4_4,F,KAPA,2
2011,8_1,F,TILA2,0.35
2011,6_3,F,BOGR2,0.5
2011,19_1,F,BOBA2,0.05
2011,10_1,F,TILA2,0.05
2011,4_1,F,TILA2,0.1
2011,16_4,F,PLJA,0.6
2011,11_2,F,TILA2,0.35
2011,11_3,F,TILA2,0.1
2011,4_1,F,KAPA,0.05
2011,14_4,F,PLJA,0.25
2011,16_4,F,SPHA,0.25
2011,1_4,F,CHSES,0.05
2011,14_1,F,KAPA,0.25
2011,11_4,F,KAPA,0.75
2011,1_2,F,TILA2,0.15
2011,14_3,F,PLJA,0.25
2011,14_2,F,TILA2,0.25
2011,17_1,F,PLJA,0.25
2011,17_3,F,KAPA,0.05
2011,11_4,F,TILA2,0.1
2011,4_3,F,BOGR2,2.25
2011,16_4,F,KAPA,0.2
2011,16_1,F,CHSES,0.05
2011,17_4,F,KAPA,0.05
2011,17_2,F,KAPA,0.1
2011,17_1,F,CHSES,0.05
2011,17_2,F,PLJA,0.4
2011,19_2,F,BOBA2,0.15
2012,12_3,C,CHSES,0.6
2012,5_4,C,SATR12,1
2012,9_2,C,KAPA,1.8
2012,9_1,C,ALIN,1.75
2012,12_1,C,CHSES,0.25
2012,7_3,C,CHSES,1.35
2012,9_4,C,KAPA,13
2012,18_3,C,PLJA,6.25
2012,20_2,C,ALIN,0.25
2012,15_2,C,PLJA,12.4
2012,13_3,C,KAPA,2.6
2012,12_4,C,CHSES,1.6
2012,9_3,C,KAPA,0.25
2012,9_1,C,KAPA,5.6
2012,7_4,C,CHSES,1.05
2012,15_2,C,SCBR2,1.95
2012,15_2,C,KAPA,0.65
2012,20_1,C,ALIN,1.75
2012,7_1,C,KAPA,14
2012,7_1,C,CHSES,3.5
2012,7_2,C,KAPA,13.25
2012,15_1,C,KAPA,3.25
2012,7_3,C,KAPA,13.5
2012,7_4,C,KAPA,6
2012,13_1,C,CHSES,0.55
2012,18_2,C,PLJA,4
2012,5_3,C,SATR12,29
2012,20_4,C,KAPA,4.75
2012,9_3,C,SATR12,8
2012,13_4,C,KAPA,5.25
2012,7_4,C,TILA2,0.5
2012,9_1,C,TILA2,6.25
2012,2_4,C,SPORO,1
2012,20_1,C,SPORO,6
2012,15_1,C,CHSE7,1.05
2012,12_3,C,MAPIP,1
2012,15_3,C,PLJA,7.85
2012,9_1,C,CHSES,0.36
2012,12_2,C,EPTO,18
2012,15_4,C,PLJA,2.6
2012,20_4,C,ALIN,1
2012,18_1,C,PLJA,6.25
2012,3_2,C,SATR12,30
2012,3_3,C,SATR12,15
2012,13_1,C,KAPA,1.6
2012,13_2,C,KAPA,0.1
2012,3_1,C,KAPA,2.45
2012,7_1,C,TILA2,3
2012,7_1,C,BOER4,6.5
2012,15_3,C,KAPA,3.85
2012,9_2,C,TILA2,17.5
2012,20_4,C,SPORO,3.5
2012,12_2,C,SOEL,1.5
2012,15_4,C,KAPA,5
2012,5_4,C,BOGR2,4
2012,9_4,C,BOER4,8
2012,7_2,C,BOGR2,1.5
2012,18_4,C,CHAL11,0.1
2012,12_2,C,SATR12,1
2012,13_2,C,SATR12,20
2012,20_3,C,KAPA,0.25
2012,20_4,C,BOER4,5.5
2012,3_2,C,BOER4,1
2012,3_1,C,TILA2,4
2012,3_4,C,CHSES,1
2012,5_1,C,CHSES,0.8
2012,7_2,C,BOER4,0.75
2012,13_2,C,SPORO,0.75
2012,9_1,C,BOER4,19.5
2012,9_4,C,TILA2,4.05
2012,15_4,C,CHSES,0.25
2012,9_2,C,BOER4,10
2012,12_3,C,SOEL,0.25
2012,13_1,C,SOEL,1
2012,12_2,C,ASTRA,0.25
2012,15_4,C,ASTRA,0.05
2012,13_2,C,SOEL,3
2012,13_3,C,SOEL,2.05
2012,12_1,C,SATR12,1
2012,15_1,C,PLJA,12.25
2012,2_4,C,KAPA,10
2012,20_3,C,BOER4,7.5
2012,2_4,C,CHSES,5.5
2012,5_3,C,BOER4,9.75
2012,5_4,C,BOER4,7.5
2012,5_3,C,CHSES,0.25
2012,20_1,C,EPTO,1.5
2012,15_1,C,CHSES,0.35
2012,15_2,C,CHSES,1
2012,15_3,C,CHSES,0.15
2012,3_1,C,PLJA,10.25
2012,12_3,C,CHSE7,0.1
2012,9_3,C,BOER4,23.25
2012,5_2,C,BOGR2,2
2012,7_1,C,BOGR2,1.25
